stage,rank,status,gc_position,gc_timelag_seconds,bib,specialty,age,nationality_code,rider,rider_url,team,uci_points,pcs_points,time_raw,stage_gap_seconds,elapsed_seconds
6,107,finished,120,2261,46,Classic,27,DE,Rutsch Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,Intermarché - Wanty,,,",,",1194,17044
6,108,finished,130,2496,196,Sprint,26,DE,Märkl Niklas,https://www.procyclingstats.com/rider/niklas-markl,Team Picnic PostNL,,,",,",1194,17044
6,109,finished,110,2161,48,Classic,27,DE,Zimmermann Georg,https://www.procyclingstats.com/rider/georg-zimmermann,Intermarché - Wanty,,,",,",1194,17044
6,110,finished,128,2431,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,",,",1194,17044
6,111,finished,135,2721,77,Sprint,31,NL,van Poppel Danny,https://www.procyclingstats.com/rider/danny-van-poppel,Red Bull - BORA - hansgrohe,,,",,",1194,17044
6,112,finished,74,1441,128,Hills,25,CH,Schmid Mauro,https://www.procyclingstats.com/rider/mauro-schmid,Team Jayco AlUla,,,",,",1194,17044
6,113,finished,125,2405,218,Classic,27,BE,Van Moer Brent,https://www.procyclingstats.com/rider/brent-van-moer,Lotto,,,",,",1194,17044
6,114,finished,137,2767,216,GC,34,AR,Sepúlveda Eduardo,https://www.procyclingstats.com/rider/eduardo-sepulveda,Lotto,,,",,",1194,17044
6,115,finished,88,1726,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",1194,17044
6,116,finished,107,2022,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",1194,17044
6,117,finished,72,1418,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,",,",1194,17044
6,118,finished,124,2390,105,Classic,31,BE,Rickaert Jonas,https://www.procyclingstats.com/rider/jonas-rickaert,Alpecin - Deceuninck,,,",,",1194,17044
6,119,finished,134,2717,112,Sprint,27,IT,Dainese Alberto,https://www.procyclingstats.com/rider/alberto-dainese,Tudor Pro Cycling Team,,,",,",1194,17044
6,120,finished,133,2711,202,Sprint,31,DE,Ackermann Pascal,https://www.procyclingstats.com/rider/pascal-ackermann,Israel - Premier Tech,,,",,",1194,17044
6,121,finished,101,1967,107,Classic,32,BE,Vermeersch Gianni,https://www.procyclingstats.com/rider/gianni-vermeersch,Alpecin - Deceuninck,,,",,",1194,17044
6,122,finished,64,1227,114,Classic,26,CH,Hirschi Marc,https://www.procyclingstats.com/rider/marc-hirschi,Tudor Pro Cycling Team,,,",,",1194,17044
6,123,finished,102,1972,42,Classic,25,FR,Barré Louis,https://www.procyclingstats.com/rider/louis-barre,Intermarché - Wanty,,,",,",1194,17044
6,124,finished,104,1993,205,Classic,25,FR,Louvel Matis,https://www.procyclingstats.com/rider/matis-louvel,Israel - Premier Tech,,,",,",1194,17044
6,125,finished,131,2685,197,GC,26,NL,Naberman Tim,https://www.procyclingstats.com/rider/tim-naberman,Team Picnic PostNL,,,",,",1194,17044
6,126,finished,127,2425,32,Hills,28,IT,Albanese Vincenzo,https://www.procyclingstats.com/rider/vincenzo-albanese,EF Education - EasyPost,,,",,",1194,17044
6,127,finished,112,2168,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,20:15,1215,17065
6,128,finished,136,2762,228,Classic,25,NO,Wærenskjold Søren,https://www.procyclingstats.com/rider/soren-waerenskjold,Uno-X Mobility,,,20:18,1218,17068
6,129,finished,95,1831,168,Classic,29,FR,Touzé Damien,https://www.procyclingstats.com/rider/damien-touze,Cofidis,,,20:25,1225,17075
6,130,finished,97,1896,58,Hills,26,GB,Wright Fred,https://www.procyclingstats.com/rider/alfred-wright,Bahrain - Victorious,,,21:52,1312,17162
6,131,finished,126,2412,177,Classic,32,NL,Teunissen Mike,https://www.procyclingstats.com/rider/mike-teunissen,XDS Astana Team,,,",,",1312,17162
6,132,finished,160,3307,173,Sprint,29,NL,Bol Cees,https://www.procyclingstats.com/rider/cees-bol,XDS Astana Team,,,21:55,1315,17165
6,133,finished,99,1919,163,Sprint,33,FR,Coquard Bryan,https://www.procyclingstats.com/rider/bryan-coquard,Cofidis,,,21:59,1319,17169
6,134,finished,122,2303,167,TT,29,FR,Thomas Benjamin,https://www.procyclingstats.com/rider/benjamin-thomas-2,Cofidis,,,",,",1319,17169
6,135,finished,138,2814,98,Classic,30,FR,Russo Clément,https://www.procyclingstats.com/rider/clement-russo,Groupama - FDJ,,,29:27,1767,17617
6,136,finished,177,3699,102,Classic,34,CH,Dillier Silvan,https://www.procyclingstats.com/rider/silvan-dillier,Alpecin - Deceuninck,,,",,",1767,17617
6,137,finished,148,3016,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,",,",1767,17617
6,138,finished,168,3365,45,Classic,25,BE,Rex Laurenz,https://www.procyclingstats.com/rider/laurenz-rex,Intermarché - Wanty,,,",,",1767,17617
6,139,finished,129,2450,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,",,",1767,17617
6,140,finished,154,3177,194,GC,25,GB,Flynn Sean,https://www.procyclingstats.com/rider/sean-flynn,Team Picnic PostNL,,,",,",1767,17617
6,141,finished,155,3181,43,Classic,24,BE,Braet Vito,https://www.procyclingstats.com/rider/vito-braet,Intermarché - Wanty,,,",,",1767,17617
6,142,finished,150,3034,127,Classic,33,NL,Reinders Elmar,https://www.procyclingstats.com/rider/elmar-reinders,Team Jayco AlUla,,,",,",1767,17617
6,143,finished,139,2831,97,Classic,23,FR,Penhoët Paul,https://www.procyclingstats.com/rider/paul-penhoet,Groupama - FDJ,,,",,",1767,17617
6,144,finished,147,2991,193,Sprint,22,CZ,Bittner Pavel,https://www.procyclingstats.com/rider/pavel-bittner,Team Picnic PostNL,,,",,",1767,17617
6,145,finished,178,3777,175,Classic,25,KZ,Fedorov Yevgeniy,https://www.procyclingstats.com/rider/yevgeniy-fedorov,XDS Astana Team,,,",,",1767,17617
6,146,finished,161,3311,204,Classic,36,CA,Boivin Guillaume,https://www.procyclingstats.com/rider/guillaume-boivin,Israel - Premier Tech,,,",,",1767,17617
6,147,finished,141,2926,38,Hills,25,NL,van den Berg Marijn,https://www.procyclingstats.com/rider/marijn-van-den-berg,EF Education - EasyPost,,,",,",1767,17617
6,148,finished,175,3503,53,TT,34,PL,Gradek Kamil,https://www.procyclingstats.com/rider/kamil-gradek,Bahrain - Victorious,,,",,",1767,17617
6,149,finished,176,3542,47,GC,24,NL,van Sintmaartensdijk Roel,https://www.procyclingstats.com/rider/roel-van-sintmaartensdijk,Intermarché - Wanty,,,",,",1767,17617
6,150,finished,144,2946,208,Hills,25,GB,Stewart Jake,https://www.procyclingstats.com/rider/jake-stewart,Israel - Premier Tech,,,29:33,1773,17623
6,151,finished,156,3236,76,Classic,25,NL,van Dijke Mick,https://www.procyclingstats.com/rider/mick-van-dijke,Red Bull - BORA - hansgrohe,,,",,",1773,17623
6,152,finished,140,2915,12,TT,29,IT,Affini Edoardo,https://www.procyclingstats.com/rider/edoardo-affini,Team Visma | Lease a Bike,,,",,",1773,17623
6,153,finished,143,2941,224,Sprint,22,NO,Edvardsen-Fredheim Stian,https://www.procyclingstats.com/rider/stian-fredheim,Uno-X Mobility,,,",,",1773,17623
6,154,finished,132,2711,68,Hills,23,GB,Watson Samuel,https://www.procyclingstats.com/rider/samuel-watson,INEOS Grenadiers,,,",,",1773,17623
6,155,finished,169,3381,52,Sprint,31,DE,Bauhaus Phil,https://www.procyclingstats.com/rider/phil-bauhaus,Bahrain - Victorious,,,",,",1773,17623
6,156,finished,151,3100,132,Classic,32,BE,Capiot Amaury,https://www.procyclingstats.com/rider/amaury-capiot,Arkéa - B&B Hotels,,,",,",1773,17623
6,157,finished,157,3264,123,TT,34,AU,Durbridge Luke,https://www.procyclingstats.com/rider/luke-durbridge,Team Jayco AlUla,,,",,",1773,17623
6,158,finished,153,3145,165,Classic,26,FR,Renard Alexis,https://www.procyclingstats.com/rider/alexis-renard,Cofidis,,,",,",1773,17623
6,159,finished,158,3269,124,Sprint,32,NL,Groenewegen Dylan,https://www.procyclingstats.com/rider/dylan-groenewegen,Team Jayco AlUla,,,",,",1773,17623
6,160,finished,167,3354,115,Classic,31,CH,Lienhard Fabian,https://www.procyclingstats.com/rider/fabian-lienhard,Tudor Pro Cycling Team,,,",,",1773,17623
6,161,finished,163,3328,134,Classic,33,FR,Démare Arnaud,https://www.procyclingstats.com/rider/arnaud-demare,Arkéa - B&B Hotels,,,",,",1773,17623
6,162,finished,172,3441,215,Classic,26,BE,Grignard Sébastien,https://www.procyclingstats.com/rider/sebastien-grignard,Lotto,,,",,",1773,17623
6,163,finished,165,3333,27,Classic,32,BE,Van Lerberghe Bert,https://www.procyclingstats.com/rider/bert-van-lerberghe,Soudal Quick-Step,,,",,",1773,17623
6,164,finished,146,2964,81,Sprint,24,IT,Milan Jonathan,https://www.procyclingstats.com/rider/jonathan-milan,Lidl - Trek,,,",,",1773,17623
6,165,finished,159,3306,24,Sprint,32,BE,Merlier Tim,https://www.procyclingstats.com/rider/tim-merlier,Soudal Quick-Step,,,",,",1773,17623
6,166,finished,142,2935,44,Classic,23,FR,Page Hugo,https://www.procyclingstats.com/rider/hugo-page,Intermarché - Wanty,,,",,",1773,17623
6,167,finished,145,2962,41,Classic,25,ER,Girmay Biniam,https://www.procyclingstats.com/rider/biniam-girmay,Intermarché - Wanty,,,",,",1773,17623
6,168,finished,149,3033,125,Hills,37,SI,Mezgec Luka,https://www.procyclingstats.com/rider/luka-mezgec,Team Jayco AlUla,,,",,",1773,17623
6,169,finished,173,3466,88,Classic,34,BE,Theuns Edward,https://www.procyclingstats.com/rider/edward-theuns,Lidl - Trek,,,",,",1773,17623
6,170,finished,152,3119,217,Climber,23,BE,Van Eetvelt Lennert,https://www.procyclingstats.com/rider/lennert-van-eetvelt,Lotto,,,",,",1773,17623
6,171,finished,164,3331,223,Hills,32,DK,Cort Magnus,https://www.procyclingstats.com/rider/magnus-cort-nielsen,Uno-X Mobility,,,",,",1773,17623
6,172,finished,162,3328,214,GC,26,AU,Drizners Jarrad,https://www.procyclingstats.com/rider/jarrad-drizners,Lotto,,,29:44,1784,17634
6,173,finished,111,2163,103,Hills,26,AU,Groves Kaden,https://www.procyclingstats.com/rider/kaden-groves,Alpecin - Deceuninck,,,",,",1784,17634
6,174,finished,171,3437,211,Classic,23,BE,De Lie Arnaud,https://www.procyclingstats.com/rider/arnaud-de-lie,Lotto,,,29:48,1788,17638
6,175,finished,166,3338,82,Classic,30,IT,Consonni Simone,https://www.procyclingstats.com/rider/simone-consonni,Lidl - Trek,,,29:57,1797,17647
6,176,finished,170,3422,172,Classic,30,IT,Ballerini Davide,https://www.procyclingstats.com/rider/davide-ballerini,XDS Astana Team,,,",,",1797,17647
6,177,finished,179,3781,188,Hills,24,FR,Vercher Mattéo,https://www.procyclingstats.com/rider/matheo-vercher,TotalEnergies,,,30:07,1807,17657
6,178,finished,174,3467,73,Classic,27,BE,Meeus Jordi,https://www.procyclingstats.com/rider/jordi-meeus,Red Bull - BORA - hansgrohe,,,",,",1807,17657
6,179,finished,94,1795,166,GC,33,BE,Teuns Dylan,https://www.procyclingstats.com/rider/dylan-teuns,Cofidis,,,30:15,1815,17665
7,1,finished,1,0,1,Climber,26,SI,Pogačar Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,UAE Team Emirates - XRG,210.0,100.0,4:05:39,0,14739
7,2,finished,4,77,11,GC,28,DK,Vingegaard Jonas,https://www.procyclingstats.com/rider/jonas-vingegaard,Team Visma | Lease a Bike,150.0,70.0,",,",0,14739
7,3,finished,7,169,191,GC,22,GB,Onley Oscar,https://www.procyclingstats.com/rider/oscar-onley,Team Picnic PostNL,110.0,50.0,0:02,2,14741
7,4,finished,14,289,151,Climber,27,AT,Gall Felix,https://www.procyclingstats.com/rider/felix-gall,Decathlon AG2R La Mondiale Team,90.0,40.0,",,",2,14741
7,5,finished,6,94,15,GC,26,US,Jorgenson Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,Team Visma | Lease a Bike,70.0,32.0,",,",2,14741
7,6,finished,2,54,21,Climber,25,BE,Evenepoel Remco,https://www.procyclingstats.com/rider/remco-evenepoel,Soudal Quick-Step,55.0,26.0,",,",2,14741
7,7,finished,3,71,131,GC,24,FR,Vauquelin Kévin,https://www.procyclingstats.com/rider/kevin-vauquelin,Arkéa - B&B Hotels,45.0,22.0,",,",2,14741
7,8,finished,19,491,3,Hills,28,EC,Narváez Jhonatan,https://www.procyclingstats.com/rider/jhonatan-narvaez,UAE Team Emirates - XRG,40.0,18.0,0:07,7,14746
7,9,finished,39,1137,65,Hills,24,FR,Laurance Axel,https://www.procyclingstats.com/rider/axel-laurance,INEOS Grenadiers,35.0,14.0,0:15,15,14754
7,10,finished,12,268,221,Climber,25,NO,Johannessen Tobias Halland,https://www.procyclingstats.com/rider/tobias-halland-johannessen,Uno-X Mobility,30.0,10.0,0:21,21,14760
7,11,finished,16,339,186,Climber,26,FR,Jegat Jordan,https://www.procyclingstats.com/rider/jordan-jegat,TotalEnergies,25.0,8.0,",,",21,14760
7,12,finished,10,223,85,Climber,24,DK,Skjelmose Mattias,https://www.procyclingstats.com/rider/mattias-skjelmose-jensen,Lidl - Trek,20.0,6.0,",,",21,14760
7,13,finished,24,599,94,Classic,22,FR,Grégoire Romain,https://www.procyclingstats.com/rider/romain-gregoire,Groupama - FDJ,15.0,4.0,",,",21,14760
7,14,finished,8,182,72,GC,24,DE,Lipowitz Florian,https://www.procyclingstats.com/rider/florian-lipowitz,Red Bull - BORA - hansgrohe,10.0,2.0,",,",21,14760
7,15,finished,15,291,66,GC,24,ES,Rodríguez Carlos,https://www.procyclingstats.com/rider/carlos-rodriguez-cano,INEOS Grenadiers,5.0,1.0,",,",21,14760
7,16,finished,9,186,71,Climber,35,SI,Roglič Primož,https://www.procyclingstats.com/rider/primoz-roglic,Red Bull - BORA - hansgrohe,,,",,",21,14760
7,17,finished,25,652,137,GC,30,ES,Rodríguez Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,Arkéa - B&B Hotels,,,0:35,35,14774
7,18,finished,27,677,104,GC,33,BE,Meurisse Xandro,https://www.procyclingstats.com/rider/xandro-meurisse,Alpecin - Deceuninck,,,0:49,49,14788
7,19,finished,13,275,141,Climber,30,ES,Mas Enric,https://www.procyclingstats.com/rider/enric-mas,Movistar Team,,,0:51,51,14790
7,20,finished,48,1354,176,Climber,27,CO,Higuita Sergio,https://www.procyclingstats.com/rider/sergio-higuita,XDS Astana Team,,,1:01,61,14800
7,21,finished,26,660,212,Classic,24,BE,Berckmoes Jenno,https://www.procyclingstats.com/rider/jenno-berckmoes,Lotto,,,",,",61,14800
7,22,finished,5,89,106,Classic,30,NL,van der Poel Mathieu,https://www.procyclingstats.com/rider/mathieu-van-der-poel,Alpecin - Deceuninck,,,1:20,80,14819
7,23,finished,30,948,96,Hills,33,FR,Pacher Quentin,https://www.procyclingstats.com/rider/quentin-pacher,Groupama - FDJ,,,1:23,83,14822
7,24,finished,22,546,13,Classic,31,BE,Benoot Tiesj,https://www.procyclingstats.com/rider/tiesj-benoot,Team Visma | Lease a Bike,,,",,",83,14822
7,25,finished,68,1750,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,",,",83,14822
7,26,finished,11,235,31,Climber,24,IE,Healy Ben,https://www.procyclingstats.com/rider/ben-healy,EF Education - EasyPost,,,1:45,105,14844
7,27,finished,59,1592,8,Climber,32,GB,Yates Adam,https://www.procyclingstats.com/rider/adam-yates,UAE Team Emirates - XRG,,,2:06,126,14865
7,28,finished,21,515,161,GC,32,DE,Buchmann Emanuel,https://www.procyclingstats.com/rider/emanuel-buchmann,Cofidis,,,2:17,137,14876
7,29,finished,20,493,91,Climber,32,FR,Martin Guillaume,https://www.procyclingstats.com/rider/guillaume-martin,Groupama - FDJ,,,",,",137,14876
7,30,finished,50,1383,28,GC,25,BE,Van Wilder Ilan,https://www.procyclingstats.com/rider/ilan-van-wilder,Soudal Quick-Step,,,2:31,151,14890
7,31,finished,35,1009,18,Climber,32,GB,Yates Simon,https://www.procyclingstats.com/rider/simon-yates,Team Visma | Lease a Bike,,,",,",151,14890
7,32,finished,37,1031,7,GC,34,BE,Wellens Tim,https://www.procyclingstats.com/rider/tim-wellens,UAE Team Emirates - XRG,,,",,",151,14890
7,33,finished,18,490,121,GC,29,AU,O'Connor Ben,https://www.procyclingstats.com/rider/ben-o-connor,Team Jayco AlUla,,,",,",151,14890
7,34,finished,73,1919,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,2:40,160,14899
7,35,finished,60,1596,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,2:49,169,14908
7,36,finished,77,1979,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,2:59,179,14918
7,37,finished,17,443,156,GC,29,FR,Paret-Peintre Aurélien,https://www.procyclingstats.com/rider/aurelien-paret-peintre,Decathlon AG2R La Mondiale Team,,,3:03,183,14922
7,38,finished,42,1152,34,Climber,24,FR,Baudin Alex,https://www.procyclingstats.com/rider/alex-baudin,EF Education - EasyPost,,,3:16,196,14935
7,39,finished,23,575,95,Classic,28,FR,Madouas Valentin,https://www.procyclingstats.com/rider/valentin-madouas,Groupama - FDJ,,,",,",196,14935
7,40,finished,45,1298,225,Classic,30,NO,Hoelgaard Markus,https://www.procyclingstats.com/rider/markus-hoelgaard,Uno-X Mobility,,,",,",196,14935
7,41,finished,49,1361,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,3:40,220,14959
7,42,finished,56,1539,86,Classic,34,LV,Skujiņš Toms,https://www.procyclingstats.com/rider/toms-skujins,Lidl - Trek,,,3:58,238,14977
7,43,finished,41,1149,153,Climber,27,FR,Berthet Clément,https://www.procyclingstats.com/rider/clement-berthet,Decathlon AG2R La Mondiale Team,,,4:04,244,14983
7,44,finished,34,1005,16,Climber,30,US,Kuss Sepp,https://www.procyclingstats.com/rider/sepp-kuss,Team Visma | Lease a Bike,,,",,",244,14983
7,45,finished,55,1490,62,GC,25,NL,Arensman Thymen,https://www.procyclingstats.com/rider/thymen-arensman,INEOS Grenadiers,,,",,",244,14983
7,46,finished,43,1227,23,Classic,28,NL,Eenkhoorn Pascal,https://www.procyclingstats.com/rider/pascal-eenkhoorn,Soudal Quick-Step,,,",,",244,14983
7,47,finished,78,1979,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",244,14983
7,48,finished,57,1557,146,GC,31,AT,Mühlberger Gregor,https://www.procyclingstats.com/rider/gregor-muhlberger,Movistar Team,,,",,",244,14983
7,49,finished,79,2044,26,GC,31,DE,Schachmann Maximilian,https://www.procyclingstats.com/rider/maximilian-schachmann,Soudal Quick-Step,,,4:07,247,14986
7,50,finished,104,2696,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,4:16,256,14995
7,51,finished,54,1481,111,Classic,33,FR,Alaphilippe Julian,https://www.procyclingstats.com/rider/julian-alaphilippe,Tudor Pro Cycling Team,,,",,",256,14995
7,52,finished,31,968,192,Climber,33,FR,Barguil Warren,https://www.procyclingstats.com/rider/warren-barguil,Team Picnic PostNL,,,4:52,292,15031
7,53,finished,32,977,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,",,",292,15031
7,54,finished,100,2598,147,GC,21,ES,Romeo Iván,https://www.procyclingstats.com/rider/ivan-romeo,Movistar Team,,,4:56,296,15035
7,55,finished,72,1865,174,Climber,27,FR,Champoussin Clément,https://www.procyclingstats.com/rider/clement-champoussin,XDS Astana Team,,,5:01,301,15040
7,56,finished,110,2760,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,",,",301,15040
7,57,finished,51,1452,157,GC,28,AU,Scotson Callum,https://www.procyclingstats.com/rider/callum-scotson,Decathlon AG2R La Mondiale Team,,,5:16,316,15055
7,58,finished,71,1836,158,Classic,23,FR,Tronchon Bastien,https://www.procyclingstats.com/rider/bastien-tronchon,Decathlon AG2R La Mondiale Team,,,6:18,378,15117
7,59,finished,131,3564,194,GC,25,GB,Flynn Sean,https://www.procyclingstats.com/rider/sean-flynn,Team Picnic PostNL,,,",,",378,15117
7,60,finished,36,1016,183,Classic,27,FR,Delettre Alexandre,https://www.procyclingstats.com/rider/alexandre-delettre,TotalEnergies,,,",,",378,15117
7,61,finished,40,1141,138,Classic,31,FR,Venturini Clément,https://www.procyclingstats.com/rider/clement-venturini,Arkéa - B&B Hotels,,,",,",378,15117
7,62,finished,90,2409,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",378,15117
7,63,finished,66,1713,155,Classic,34,BE,Naesen Oliver,https://www.procyclingstats.com/rider/oliver-naesen,Decathlon AG2R La Mondiale Team,,,",,",378,15117
7,64,finished,101,2599,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,7:02,422,15161
7,65,finished,47,1321,36,GC,27,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,7:26,446,15185
7,66,finished,52,1466,182,Hills,26,FR,Burgaudeau Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,TotalEnergies,,,",,",446,15185
7,67,finished,75,1938,184,GC,24,FR,Gachignard Thomas,https://www.procyclingstats.com/rider/thomas-gachignard,TotalEnergies,,,",,",446,15185
7,68,finished,80,2070,93,Hills,29,FR,Barthe Cyril,https://www.procyclingstats.com/rider/cyril-barthe,Groupama - FDJ,,,",,",446,15185
